axolotl	axolotl/body/head/left_gills/0	body/head/left_gills	head	-0.25	1.25	-0.3125	-0.1875	-0.3125	0.0	0.0	0.125	0.0
axolotl	axolotl/body/head/right_gills/0	body/head/right_gills	head	0.25	1.25	-0.3125	0.0	-0.3125	0.0	0.1875	0.125	0.0
axolotl	axolotl/body/head/top_gills/0	body/head/top_gills	head	0.0	1.0625	-0.3125	-0.25	-0.1875	0.0	0.25	0.0	0.0
axolotl	axolotl/body/left_front_leg/0	body/left_front_leg	left_leg	0.21875	1.3125	-0.1875	-0.0625	0.0	0.0	0.125	0.3125	0.0
axolotl	axolotl/body/left_hind_leg/0	body/left_hind_leg	left_leg	0.21875	1.3125	0.25	-0.0625	0.0	0.0	0.125	0.3125	0.0
axolotl	axolotl/body/right_front_leg/0	body/right_front_leg	right_leg	-0.21875	1.3125	-0.1875	-0.125	0.0	0.0	0.0625	0.3125	0.0
axolotl	axolotl/body/right_hind_leg/0	body/right_hind_leg	right_leg	-0.21875	1.3125	0.25	-0.125	0.0	0.0	0.0625	0.3125	0.0
axolotl	axolotl/body/tail/0	body/tail	chest	0.0	1.25	0.375	0.0	-0.1875	0.0	0.0	0.125	0.75
banner	banner/bar/0	bar	chest	0.0	0.0	0.0	-0.625	-2.0	-0.0625	0.625	-1.875	0.0625
banner	banner/flag/0	flag	chest	0.0	0.0	0.0	-0.625	0.0	-0.125	0.625	2.5	-0.0625
banner	banner/pole/0	pole	chest	0.0	0.0	0.0	-0.0625	-1.875	-0.0625	0.0625	0.75	0.0625
bat	bat/body/0	body	chest	0.0	1.0625	0.0	-0.09375	0.0	-0.0625	0.09375	0.3125	0.0625
bat	bat/body/feet/0	body/feet	chest	0.0	1.375	0.0	-0.09375	0.0	0.0	0.09375	0.125	0.0
bat	bat/body/left_wing/0	body/left_wing	left_arm	0.09375	1.0625	0.0	0.0	-0.125	0.0	0.125	0.3125	0.0
bat	bat/body/left_wing/left_wing_tip/0	body/left_wing/left_wing_tip	left_arm	0.21875	1.0625	0.0	0.0	-0.125	0.0	0.375	0.375	0.0
bat	bat/body/right_wing/0	body/right_wing	right_arm	-0.09375	1.0625	0.0	-0.125	-0.125	0.0	0.0	0.3125	0.0
bat	bat/body/right_wing/right_wing_tip/0	body/right_wing/right_wing_tip	right_arm	-0.21875	1.0625	0.0	-0.375	-0.125	0.0	0.0	0.375	0.0
bat	bat/head/0	head	head	0.0	1.0625	0.0	-0.125	-0.1875	-0.0625	0.125	0.0	0.0625
bat	bat/head/left_ear/0	head/left_ear	head	0.06875	0.875	0.0	-0.0062500015	-0.1875	0.0	0.18125	0.125	0.0
bat	bat/head/right_ear/0	head/right_ear	head	-0.09375	0.9375	0.0	-0.15625	-0.25	0.0	0.03125	0.0625	0.0
bed_foot	bed_foot/left_leg/0	left_leg	left_leg	0.0	0.0	0.0	0.0	0.81249994	0.37499997	0.18749999	0.99999994	0.56249994
bed_foot	bed_foot/main/0	main	chest	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.375
bed_foot	bed_foot/right_leg/0	right_leg	right_leg	0.0	0.0	0.0	0.8124999	0.8124999	0.37499994	0.9999999	0.9999999	0.56249994
bed_head	bed_head/left_leg/0	left_leg	left_leg	0.0	0.0	0.0	0.0	0.0	0.37499994	0.18749997	0.18749997	0.56249994
bed_head	bed_head/main/0	main	chest	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.375
bed_head	bed_head/right_leg/0	right_leg	right_leg	0.0	0.0	0.0	0.81249994	0.0	0.37499997	0.99999994	0.18749999	0.56249994
bee	bee/bone/back_legs/0	bone/back_legs	right_leg	0.09375	1.375	0.125	-0.3125	0.0	0.0	0.125	0.125	0.0
bee	bee/bone/body/0	bone/body	chest	0.0	1.1875	0.0	-0.21875	-0.25	-0.3125	0.21875	0.1875	0.3125
bee	bee/bone/body/left_antenna/0	bone/body/left_antenna	chest	0.0	1.0625	-0.3125	0.09375	-0.125	-0.1875	0.15625	0.0	0.0
bee	bee/bone/body/right_antenna/0	bone/body/right_antenna	chest	0.0	1.0625	-0.3125	-0.15625	-0.125	-0.1875	-0.09375	0.0	0.0
bee	bee/bone/body/stinger/0	bone/body/stinger	chest	0.0	1.1875	0.0	0.0	-0.0625	0.3125	0.0	0.0	0.4375
bee	bee/bone/front_legs/0	bone/front_legs	right_leg	0.09375	1.375	-0.125	-0.3125	0.0	0.0	0.125	0.125	0.0
bee	bee/bone/left_wing/0	bone/left_wing	left_arm	0.09375	0.9375	-0.1875	0.0	0.0	-0.14558604	0.6403905	0.0	0.36222214
bee	bee/bone/middle_legs/0	bone/middle_legs	right_leg	0.09375	1.375	0.0	-0.3125	0.0	0.0	0.125	0.125	0.0
bee	bee/bone/right_wing/0	bone/right_wing	right_arm	-0.09375	0.9375	-0.1875	-0.6403905	0.0	-0.14558604	0.0	0.0	0.36222214
bell	bell/bell_body/0	bell_body	chest	0.5	0.75	0.5	-0.1875	-0.375	-0.1875	0.1875	0.0625	0.1875
bell	bell/bell_body/bell_base/0	bell_body/bell_base	chest	0.0	0.0	0.0	0.25	0.25	0.25	0.75	0.375	0.75
blaze	blaze/head/0	head	head	0.0	0.0	0.0	-0.25	-0.25	-0.25	0.25	0.25	0.25
blaze	blaze/part0/0	part0	chest	0.5625	-0.0625	0.0	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part1/0	part1	chest	0.30393723	-0.07015055	0.47331643	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part10/0	part10	chest	-0.2448578	0.7091694	0.19416721	0.0	0.0	0.0	0.125	0.5	0.124999985
blaze	blaze/part11/0	part11	chest	-0.29567727	0.6633942	-0.101149365	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part2/0	part2	chest	-0.23404549	-0.0912292	0.5114968	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part3/0	part3	chest	-0.55686975	-0.12057553	0.07938722	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part4/0	part4	chest	0.30935922	0.09899495	0.30935922	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part5/0	part5	chest	-0.093153805	0.07493192	0.42746767	0.0	0.0	0.0	0.125	0.5	0.12500003
blaze	blaze/part6/0	part6	chest	-0.41002733	0.06312558	0.15259042	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part7/0	part7	chest	-0.34992346	0.06647077	-0.262602	0.0	0.0	0.0	0.125	0.49999997	0.125
blaze	blaze/part8/0	part8	chest	0.27844226	0.7475102	0.14186668	0.0	0.0	0.0	0.125	0.5	0.125
blaze	blaze/part9/0	part9	chest	0.031077567	0.743313	0.31095085	0.0	0.0	0.0	0.125	0.50000006	0.125
boat/acacia	boat/acacia/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/acacia	boat/acacia/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/acacia	boat/acacia/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/acacia	boat/acacia/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/acacia	boat/acacia/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/acacia	boat/acacia/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/acacia	boat/acacia/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/acacia	boat/acacia/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/acacia	boat/acacia/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/acacia	boat/acacia/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
boat/bamboo	boat/bamboo/bottom/0	bottom	chest	0.0	-0.13125	0.0625	-0.875	-2.1010637E-6	-0.68749994	0.875	0.25000256	0.5625009
boat/bamboo	boat/bamboo/bottom/1	bottom	chest	0.0	-0.13125	0.0625	-0.875	0.24999836	-0.56249905	0.875	0.500002	0.43750185
boat/bamboo	boat/bamboo/left_paddle/0	left_paddle	chest	0.1875	-0.25	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/bamboo	boat/bamboo/left_paddle/1	left_paddle	chest	0.1875	-0.25	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/bamboo	boat/bamboo/right_paddle/0	right_paddle	chest	0.1875	-0.25	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/bamboo	boat/bamboo/right_paddle/1	right_paddle	chest	0.1875	-0.25	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/birch	boat/birch/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/birch	boat/birch/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/birch	boat/birch/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/birch	boat/birch/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/birch	boat/birch/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/birch	boat/birch/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/birch	boat/birch/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/birch	boat/birch/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/birch	boat/birch/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/birch	boat/birch/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
boat/cherry	boat/cherry/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/cherry	boat/cherry/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/cherry	boat/cherry/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/cherry	boat/cherry/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/cherry	boat/cherry/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/cherry	boat/cherry/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/cherry	boat/cherry/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/cherry	boat/cherry/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/cherry	boat/cherry/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/cherry	boat/cherry/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
boat/dark_oak	boat/dark_oak/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/dark_oak	boat/dark_oak/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/dark_oak	boat/dark_oak/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/dark_oak	boat/dark_oak/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/dark_oak	boat/dark_oak/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/dark_oak	boat/dark_oak/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/dark_oak	boat/dark_oak/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/dark_oak	boat/dark_oak/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/dark_oak	boat/dark_oak/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/dark_oak	boat/dark_oak/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
boat/jungle	boat/jungle/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/jungle	boat/jungle/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/jungle	boat/jungle/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/jungle	boat/jungle/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/jungle	boat/jungle/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/jungle	boat/jungle/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/jungle	boat/jungle/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/jungle	boat/jungle/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/jungle	boat/jungle/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/jungle	boat/jungle/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
boat/mangrove	boat/mangrove/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/mangrove	boat/mangrove/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/mangrove	boat/mangrove/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/mangrove	boat/mangrove/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/mangrove	boat/mangrove/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/mangrove	boat/mangrove/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/mangrove	boat/mangrove/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/mangrove	boat/mangrove/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/mangrove	boat/mangrove/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/mangrove	boat/mangrove/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
boat/oak	boat/oak/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/oak	boat/oak/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/oak	boat/oak/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/oak	boat/oak/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/oak	boat/oak/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/oak	boat/oak/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/oak	boat/oak/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/oak	boat/oak/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/oak	boat/oak/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/oak	boat/oak/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
boat/spruce	boat/spruce/back/0	back	chest	-0.9375	0.25	0.25	-0.0625	-0.43749997	-0.81249994	0.0625	-0.0625	0.3125
boat/spruce	boat/spruce/bottom/0	bottom	chest	0.0	0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.1875	0.43749997
boat/spruce	boat/spruce/front/0	front	chest	0.9375	0.25	0.0	-0.0625	-0.43749997	-0.49999997	0.0625	-0.0625	0.49999997
boat/spruce	boat/spruce/left/0	left	chest	0.0	0.25	0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/spruce	boat/spruce/left_paddle/0	left_paddle	chest	0.1875	-0.3125	0.5625	-0.085685365	-0.012193143	-0.3125	0.061299086	0.1347913	0.8125
boat/spruce	boat/spruce/left_paddle/1	left_paddle	chest	0.1875	-0.3125	0.5625	-0.09793981	-0.19610256	0.5	0.036518127	0.18388504	0.9375
boat/spruce	boat/spruce/right/0	right	chest	0.0	0.25	-0.5625	-0.875	-0.4375	-0.0625	0.875	-0.0625	0.0625
boat/spruce	boat/spruce/right_paddle/0	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.085685365	-0.012193143	-0.8125	0.061299086	0.1347913	0.3125
boat/spruce	boat/spruce/right_paddle/1	right_paddle	chest	0.1875	-0.3125	-0.5625	-0.09793981	-0.19610256	-0.9375	0.036518127	0.18388504	-0.5
boat/spruce	boat/spruce/water_patch/0	water_patch	chest	0.0	-0.1875	0.0625	-0.87499994	0.0	-0.56249994	0.87499994	0.18749999	0.43749997
bogged	bogged/body/0	body	chest	0.0	0.0	0.0	-0.25	0.0	-0.125	0.25	0.75	0.125
bogged	bogged/hat/0	hat	chest	0.0	0.0	0.0	-0.25	-0.5	-0.25	0.25	0.0	0.25
bogged	bogged/head/0	head	head	0.0	0.0	0.0	-0.25	-0.5	-0.25	0.25	0.0	0.25
bogged	bogged/head/mushrooms/brown_mushroom_1/0	head/mushrooms/brown_mushroom_1	head	-0.1875	-0.5	-0.1875	-0.13258252	-0.1875	-0.13258255	0.13258252	0.0625	0.13258253
bogged	bogged/head/mushrooms/brown_mushroom_2/0	head/mushrooms/brown_mushroom_2	head	-0.1875	-0.5	-0.1875	-0.13258252	-0.1875	-0.13258255	0.13258252	0.0625	0.13258253
bogged	bogged/head/mushrooms/brown_mushroom_3/0	head/mushrooms/brown_mushroom_3	head	-0.125	-0.0625	0.25	-0.13258252	-0.13258252	0.0	0.13258252	0.13258252	0.24999997
bogged	bogged/head/mushrooms/brown_mushroom_4/0	head/mushrooms/brown_mushroom_4	head	-0.125	-0.0625	0.25	-0.13258249	-0.13258253	0.0	0.1325825	0.13258253	0.25
bogged	bogged/head/mushrooms/red_mushroom_1/0	head/mushrooms/red_mushroom_1	head	0.1875	-0.5	0.1875	-0.13258252	-0.1875	-0.13258253	0.13258252	0.0625	0.13258255
bogged	bogged/head/mushrooms/red_mushroom_2/0	head/mushrooms/red_mushroom_2	head	0.1875	-0.5	0.1875	-0.13258252	-0.1875	-0.13258253	0.13258252	0.0625	0.13258255
bogged	bogged/left_arm/0	left_arm	left_arm	0.3125	0.125	0.0	-0.0625	-0.125	-0.0625	0.0625	0.625	0.0625
bogged	bogged/left_leg/0	left_leg	left_leg	0.125	0.75	0.0	-0.0625	0.0	-0.0625	0.0625	0.75	0.0625
bogged	bogged/right_arm/0	right_arm	right_arm	-0.3125	0.125	0.0	-0.0625	-0.125	-0.0625	0.0625	0.625	0.0625
bogged	bogged/right_leg/0	right_leg	right_leg	-0.125	0.75	0.0	-0.0625	0.0	-0.0625	0.0625	0.75	0.0625
book	book/flip_page1/0	flip_page1	chest	0.0	0.0	0.0	0.0	-0.25	0.0	0.3125	0.25	3.125E-4
book	book/flip_page2/0	flip_page2	chest	0.0	0.0	0.0	0.0	-0.25	0.0	0.3125	0.25	3.125E-4
book	book/left_lid/0	left_lid	chest	0.0	0.0	-0.0625	-0.375	-0.3125	-3.124997E-4	0.0	0.3125	0.0
book	book/left_pages/0	left_pages	chest	0.0	0.0	0.0	0.0	-0.25	-0.061875	0.3125	0.25	6.249994E-4
book	book/right_lid/0	right_lid	chest	0.0	0.0	0.0625	0.0	-0.3125	-3.124997E-4	0.375	0.3125	0.0
book	book/right_pages/0	right_pages	chest	0.0	0.0	0.0	0.0	-0.25	-6.25E-4	0.3125	0.25	0.061875
book	book/seam/0	seam	chest	0.0	0.0	0.0	0.0	-0.31249997	-0.062499996	3.1249996E-4	0.31249997	0.062499996
breeze	breeze/body/head/0	body/head	head	0.0	0.25	0.0	-0.3125	-0.3125	-0.2625	0.3125	-0.125	-0.012499988
